index,cop,day,fname,by,Ok?,remarks
1,01_1D,5,01_1D_5,DB,0,
10,01_2B,5,01_2B_5,MS,0,
19,01_2C,5,01_2C_5,MS,0,
28,01_3D,5,01_3D_5,MS,0,
37,01_4A,5,01_4A_5,MS,0,
46,01_4D,5,01_4D_5,MS,0,
55,01_6C,5,01_6C_5,MS,0,
64,01_6D,5,01_6D_5,MS,0,
73,02_1C,5,02_1C_5,MS,0,
82,02_3B,5,02_3B_5,MS,0,
91,02_4B,5,02_4B_5,MS,0,
100,02_5A,5,02_5A_5,MS,0,
109,02_5C,5,02_5C_5,MS,0,
118,02_5D,5,02_5D_5,MS,0,
127,03_1C,5,03_1C_5,MS,0,
136,03_1D,5,03_1D_5,MS,0,
145,03_2C,5,03_2C_5,MS,0,
154,03_2D,5,03_2D_5,MS,0,
163,03_4A,5,03_4A_5,MS,0,
172,03_4D,5,03_4D_5,MS,0,
181,03_5D,5,03_5D_5,MS,0,
190,03_6B,5,03_6B_5,MS,0,
199,03_6C,5,03_6C_5,MS,0,
208,03_6D,5,03_6D_5,MS,0,
217,04_1C,5,04_1C_5,RL,0,
226,04_1D,5,04_1D_5,RL,0,
235,04_2A,5,04_2A_5,RL,0,
244,04_2C,5,04_2C_5,RL,0,
253,04_2D,5,04_2D_5,RL,0,
262,04_3A,5,04_3A_5,RL,0,
271,04_3C,5,04_3C_5,RL,0,
280,04_4A,5,04_4A_5,RL,0,
289,04_5B,5,04_5B_5,RL,0,
298,04_5C,5,04_5C_5,RL,0,
307,04_5D,5,04_5D_5,RL,0,
316,04_6A,5,04_6A_5,RL,0,
325,04_6B,5,04_6B_5,RL,0,
334,04_6D,5,04_6D_5,RL,0,
343,05_1D,5,05_1D_5,MS,0,
352,05_2C,5,05_2C_5,MS,0,
361,05_2D,5,05_2D_5,MS,0,
370,05_3B,5,05_3B_5,MS,0,
379,05_4B,5,05_4B_5,MS,0,
388,05_4D,5,05_4D_5,MS,0,
397,05_5C,5,05_5C_5,MS,0,
406,05_6B,5,05_6B_5,MS,0,
415,05_6C,5,05_6C_5,MS,0,
424,06_1A,5,06_1A_5,MS,0,
433,06_1B,5,06_1B_5,MS,0,
442,06_1C,5,06_1C_5,MS,0,
451,06_2A,5,06_2A_5,MS,0,
460,06_2D,5,06_2D_5,MS,0,
469,06_3A,5,06_3A_5,MS,0,
478,06_3B,5,06_3B_5,MS,0,
487,06_3C,5,06_3C_5,MS,0,
496,06_4A,5,06_4A_5,MS,0,
505,06_5A,5,06_5A_5,MS,0,
514,06_5C,5,06_5C_5,MS,0,
523,06_6A,5,06_6A_5,MS,0,
532,06_6B,5,06_6B_5,MS,0,
541,06_6C,5,06_6C_5,MS,0,
550,06_6D,5,06_6D_5,MS,0,
559,07_1A,5,07_1A_5,MS,0,
568,07_1D,5,07_1D_5,MS,0,
577,07_2A,5,07_2A_5,MS,0,
586,07_2B,5,07_2B_5,MS,0,
595,07_2D,5,07_2D_5,RL,0,
604,07_3B,5,07_3B_5,RL,0,
613,07_3C,5,07_3C_5,RL,0,
622,07_3D,5,07_3D_5,RL,0,
631,07_4D,5,07_4D_5,RL,0,
640,07_5B,5,07_5B_5,RL,0,
649,07_5C,5,07_5C_5,RL,0,
658,07_6A,5,07_6A_5,RL,0,
667,07_6B,5,07_6B_5,RL,0,
676,07_6D,5,07_6D_5,RL,0,
685,08_1D,5,08_1D_5,RL,0,
694,08_2A,5,08_2A_5,RL,0,
703,08_2C,5,08_2C_5,RL,0,
712,08_2D,5,08_2D_5,RL,0,
721,08_3B,5,08_3B_5,RL,0,
730,08_3D,5,08_3D_5,RL,0,
739,08_5B,5,08_5B_5,RL,0,
748,08_5C,5,08_5C_5,RL,0,
757,08_5D,5,08_5D_5,RL,0,
766,08_6C,5,08_6C_5,RL,0,
775,09_1B,5,09_1B_5,RL,0,
784,09_1C,5,09_1C_5,RL,0,
793,09_1D,5,09_1D_5,RL,0,
802,09_2B,5,09_2B_5,RL,0,
811,09_2D,5,09_2D_5,RL,0,
820,09_3D,5,09_3D_5,RL,0,
829,09_4A,5,09_4A_5,RL,0,
838,09_4B,5,09_4B_5,RL,0,
847,09_4D,5,09_4D_5,RL,0,
856,09_5D,5,09_5D_5,RL,0,
865,09_6B,5,09_6B_5,RL,0,
874,09_6C,5,09_6C_5,RL,0,
883,09_6D,5,09_6D_5,RL,0,
892,10_1C,5,10_1C_5,RL,0,
901,10_1D,5,10_1D_5,RL,0,
910,10_2A,5,10_2A_5,RL,0,
919,10_2C,5,10_2C_5,RL,0,
928,10_2D,5,10_2D_5,RL,0,
937,10_3B,5,10_3B_5,RL,0,
946,10_4C,5,10_4C_5,RL,0,
955,10_5C,5,10_5C_5,RL,0,
964,10_6B,5,10_6B_5,RL,0,
973,10_6D,5,10_6D_5,RL,0,
982,11_1C,5,11_1C_5,RL,0,
991,11_1D,5,11_1D_5,RL,0,
1000,11_2A,5,11_2A_5,RL,0,
1009,11_2C,5,11_2C_5,RL,0,
1018,11_4A,5,11_4A_5,RL,0,
1027,11_4B,5,11_4B_5,RL,0,
1036,11_5B,5,11_5B_5,RL,0,
1045,11_6C,5,11_6C_5,RL,0,
1054,11_6D,5,11_6D_5,RL,0,
1063,12_3C,5,12_3C_5,RL,0,
1072,12_4B,5,12_4B_5,RL,0,
1081,12_5D,5,12_5D_5,RL,0,
1090,12_6C,5,12_6C_5,RL,0,
1099,12_6D,5,12_6D_5,RL,0,
1108,13_1A,5,13_1A_5,RL,0,
1117,13_1B,5,13_1B_5,RL,0,
1126,13_1C,5,13_1C_5,RL,0,
1135,13_1D,5,13_1D_5,RL,0,
1144,13_2B,5,13_2B_5,RL,0,
1153,13_3C,5,13_3C_5,RL,0,
1162,13_3D,5,13_3D_5,RL,0,
1171,13_4A,5,13_4A_5,RL,0,
1180,13_5B,5,13_5B_5,RL,0,
1189,13_6A,5,13_6A_5,RL,0,
1198,13_6D,5,13_6D_5,RL,0,
1207,14_2A,5,14_2A_5,RL,0,
1216,14_2B,5,14_2B_5,RL,0,
1225,14_3A,5,14_3A_5,RL,0,
1234,14_3D,5,14_3D_5,RL,0,
1243,14_4A,5,14_4A_5,RL,0,
1252,14_4B,5,14_4B_5,RL,0,
1261,14_4D,5,14_4D_5,RL,0,
1270,14_5C,5,14_5C_5,RL,0,
1279,14_6C,5,14_6C_5,RL,0,
1288,15_1A,5,15_1A_5,RL,0,
1297,15_1C,5,15_1C_5,RL,0,
1306,15_2A,5,15_2A_5,RL,0,
1315,15_2C,5,15_2C_5,RL,0,
1324,15_2D,5,15_2D_5,RL,0,
1333,15_4A,5,15_4A_5,RL,0,
1342,15_5B,5,15_5B_5,RL,0,
1351,15_5D,5,15_5D_5,RL,0,
1360,15_6D,5,15_6D_5,RL,0,
1369,16_4B,5,16_4B_5,RL,0,
1378,16_5A,5,16_5A_5,RL,0,
1387,17_1D,5,17_1D_5,RL,0,
1396,17_2B,5,17_2B_5,RL,0,
1405,18_4A,5,18_4A_5,RL,0,
1414,18_5B,5,18_5B_5,RL,0,
1423,18_5D,5,18_5D_5,RL,0,
1432,18_6C,5,18_6C_5,RL,0,
1441,19_1A,5,19_1A_5,RL,0,
1450,19_1D,5,19_1D_5,RL,0,
1459,19_2A,5,19_2A_5,RL,0,
1468,19_3A,5,19_3A_5,RL,0,
1477,20_5B,5,20_5B_5,RL,0,
1486,20_6A,5,20_6A_5,RL,0,
1495,20_6B,5,20_6B_5,RL,0,
1504,21_1D,5,21_1D_5,RL,0,
1513,21_2B,5,21_2B_5,RL,0,
1522,21_3A,5,21_3A_5,RL,0,
1531,21_4A,5,21_4A_5,RL,0,
1540,21_4B,5,21_4B_5,RL,0,
1549,21_4C,5,21_4C_5,RL,0,
1558,21_4D,5,21_4D_5,RL,0,
1567,21_5C,5,21_5C_5,RL,0,
1576,21_5D,5,21_5D_5,RL,0,
1585,21_6A,5,21_6A_5,RL,0,
1594,21_6B,5,21_6B_5,RL,0,
1603,21_6C,5,21_6C_5,RL,0,
1612,22_1A,5,22_1A_5,RL,0,
1621,22_1B,5,22_1B_5,RL,0,
1630,22_1D,5,22_1D_5,RL,0,
1639,22_2A,5,22_2A_5,RL,0,
1648,22_2B,5,22_2B_5,RL,0,
1657,22_2D,5,22_2D_5,RL,0,
1666,22_3A,5,22_3A_5,RL,0,
1675,22_4B,5,22_4B_5,RL,0,
1684,22_5D,5,22_5D_5,RL,0,
1693,22_6B,5,22_6B_5,RL,0,
1702,22_6C,5,22_6C_5,RL,0,
1711,22_6D,5,22_6D_5,RL,0,
1720,23_1B,5,23_1B_5,RL,0,
1729,23_1C,5,23_1C_5,RL,0,
1738,23_2A,5,23_2A_5,RL,0,
1747,23_2C,5,23_2C_5,RL,0,
1756,23_2D,5,23_2D_5,RL,0,
1765,23_3A,5,23_3A_5,RL,0,
1774,23_3B,5,23_3B_5,RL,0,
1783,23_4A,5,23_4A_5,RL,0,
1792,23_4C,5,23_4C_5,RL,0,
1801,23_4D,5,23_4D_5,RL,0,
1810,23_5A,5,23_5A_5,RL,0,
1819,23_5B,5,23_5B_5,RL,0,
1828,23_5C,5,23_5C_5,RL,0,
1837,23_5D,5,23_5D_5,RL,0,
1846,23_6A,5,23_6A_5,RL,0,
1855,23_6B,5,23_6B_5,RL,0,
1864,24_1B,5,24_1B_5,RL,0,
1873,24_1C,5,24_1C_5,RL,0,
1882,24_2B,5,24_2B_5,RL,0,
1891,24_2C,5,24_2C_5,RL,0,
1900,24_3C,5,24_3C_5,RL,0,
1909,24_3D,5,24_3D_5,RL,0,
1918,24_4C,5,24_4C_5,RL,0,
1927,24_4D,5,24_4D_5,RL,0,
1936,24_5A,5,24_5A_5,RL,0,
1945,24_5B,5,24_5B_5,RL,0,
1954,24_6B,5,24_6B_5,RL,0,
1963,24_6C,5,24_6C_5,RL,0,
1972,25_1A,5,25_1A_5,RL,0,
1981,25_2A,5,25_2A_5,RL,0,
1990,25_3A,5,25_3A_5,RL,0,
1999,25_3B,5,25_3B_5,RL,0,
2008,25_3D,5,25_3D_5,RL,0,
2017,25_4A,5,25_4A_5,RL,0,
2026,25_4C,5,25_4C_5,RL,0,
2035,25_4D,5,25_4D_5,RL,0,
2044,25_5A,5,25_5A_5,RL,0,
2053,25_5B,5,25_5B_5,RL,0,
2062,25_5D,5,25_5D_5,RL,0,
2071,25_6B,5,25_6B_5,RL,0,
2080,25_6D,5,25_6D_5,RL,0,
2089,26_1A,5,26_1A_5,RL,0,
2098,26_1B,5,26_1B_5,RL,0,
2107,26_2A,5,26_2A_5,RL,0,
2116,26_2C,5,26_2C_5,RL,0,
2125,26_3A,5,26_3A_5,RL,0,
2134,26_3B,5,26_3B_5,RL,0,
2143,26_3C,5,26_3C_5,RL,0,
2152,26_4A,5,26_4A_5,RL,0,
2161,26_4B,5,26_4B_5,RL,0,
2170,26_4D,5,26_4D_5,RL,0,
2179,26_5A,5,26_5A_5,RL,0,
2188,26_5D,5,26_5D_5,RL,0,
2197,26_6A,5,26_6A_5,RL,0,
2206,26_6B,5,26_6B_5,RL,0,
2215,26_6C,5,26_6C_5,RL,0,
2224,27_1B,5,27_1B_5,RL,0,
2233,27_1C,5,27_1C_5,RL,0,
2242,27_1D,5,27_1D_5,RL,0,
2251,27_2D,5,27_2D_5,RL,0,
2260,27_4B,5,27_4B_5,RL,0,
2269,27_4D,5,27_4D_5,RL,0,
2278,27_5B,5,27_5B_5,RL,0,
2287,27_5C,5,27_5C_5,RL,0,
2296,27_6A,5,27_6A_5,RL,0,
2305,27_6C,5,27_6C_5,RL,0,
2314,28_3B,5,28_3B_5,RL,0,
2323,28_3C,5,28_3C_5,RL,0,
2332,28_4A,5,28_4A_5,RL,0,
2341,28_5B,5,28_5B_5,RL,0,
2350,28_6A,5,28_6A_5,RL,0,
2359,28_6C,5,28_6C_5,RL,0,
2368,29_1A,5,29_1A_5,RL,0,
2377,29_1C,5,29_1C_5,RL,0,
2386,29_2A,5,29_2A_5,RL,0,
2395,29_2C,5,29_2C_5,RL,0,
2404,29_2D,5,29_2D_5,RL,0,
2413,29_3B,5,29_3B_5,RL,0,
2422,29_5B,5,29_5B_5,RL,0,
2431,29_6A,5,29_6A_5,RL,0,
2440,29_6B,5,29_6B_5,RL,0,
2449,29_6D,5,29_6D_5,RL,0,
2458,30_1A,5,30_1A_5,RL,0,
2467,30_2B,5,30_2B_5,RL,0,
2476,30_3B,5,30_3B_5,RL,0,
2485,30_3C,5,30_3C_5,RL,0,
2494,30_3D,5,30_3D_5,RL,0,
2503,30_4D,5,30_4D_5,RL,0,
2512,30_5B,5,30_5B_5,RL,0,
2521,30_5C,5,30_5C_5,RL,0,
2530,30_5D,5,30_5D_5,RL,0,
2539,30_6A,5,30_6A_5,RL,0,
2548,30_6B,5,30_6B_5,RL,0,
2557,30_6C,5,30_6C_5,RL,0,
2566,31_1C,5,31_1C_5,RL,0,
2575,31_2C,5,31_2C_5,RL,0,
2584,31_2D,5,31_2D_5,RL,0,
2593,31_3A,5,31_3A_5,RL,0,
2602,31_3B,5,31_3B_5,RL,0,
2611,31_4B,5,31_4B_5,RL,0,
2620,31_4C,5,31_4C_5,RL,0,
2629,31_5B,5,31_5B_5,RL,0,
2638,31_6C,5,31_6C_5,RL,0,
2647,31_6D,5,31_6D_5,RL,0,
2656,32_1A,5,32_1A_5,RL,0,
2665,32_1C,5,32_1C_5,RL,0,
2674,32_1D,5,32_1D_5,RL,0,
2683,32_2A,5,32_2A_5,RL,0,
2692,32_2B,5,32_2B_5,RL,0,
2701,32_2C,5,32_2C_5,RL,0,
2710,32_2D,5,32_2D_5,RL,0,
2719,32_3A,5,32_3A_5,RL,0,
2728,32_3B,5,32_3B_5,RL,0,
2737,32_4B,5,32_4B_5,RL,0,
2746,32_4C,5,32_4C_5,RL,0,
2755,32_6A,5,32_6A_5,RL,0,
2764,32_6B,5,32_6B_5,RL,0,
2773,32_6C,5,32_6C_5,RL,0,
2782,33_1A,5,33_1A_5,RL,0,
2791,33_1D,5,33_1D_5,RL,0,
2800,33_2A,5,33_2A_5,RL,0,
2809,33_2B,5,33_2B_5,RL,0,
2818,33_2C,5,33_2C_5,RL,0,
2827,33_2D,5,33_2D_5,RL,0,
2836,33_3A,5,33_3A_5,RL,0,
2845,33_3C,5,33_3C_5,RL,0,
2854,33_4B,5,33_4B_5,RL,0,
2863,33_5A,5,33_5A_5,RL,0,
2872,33_5C,5,33_5C_5,RL,0,
2881,33_5D,5,33_5D_5,RL,0,
2890,33_6A,5,33_6A_5,RL,0,
2899,34_1A,5,34_1A_5,RL,0,
2908,34_1B,5,34_1B_5,RL,0,
2917,34_1C,5,34_1C_5,RL,0,
2926,34_1D,5,34_1D_5,RL,0,
2935,34_2A,5,34_2A_5,RL,0,
2944,34_2C,5,34_2C_5,RL,0,
2953,34_3A,5,34_3A_5,RL,0,
2962,34_3C,5,34_3C_5,RL,0,
2971,34_4A,5,34_4A_5,RL,0,
2980,34_4B,5,34_4B_5,RL,0,
2989,34_5C,5,34_5C_5,RL,0,
2998,34_5D,5,34_5D_5,RL,0,
3007,34_6A,5,34_6A_5,RL,0,
3016,34_6B,5,34_6B_5,RL,0,
3025,34_6C,5,34_6C_5,RL,0,
3034,35_1C,5,35_1C_5,RL,0,
3043,35_2A,5,35_2A_5,RL,0,
3052,35_2B,5,35_2B_5,RL,0,
3061,35_2D,5,35_2D_5,RL,0,
3070,35_3B,5,35_3B_5,RL,0,
3079,35_4A,5,35_4A_5,RL,0,
3088,35_4D,5,35_4D_5,RL,0,
3097,35_5A,5,35_5A_5,RL,0,
3106,35_5B,5,35_5B_5,RL,0,
3115,35_5C,5,35_5C_5,RL,0,
3124,35_5D,5,35_5D_5,RL,0,
3133,35_6A,5,35_6A_5,RL,0,
3142,35_6B,5,35_6B_5,RL,0,
3151,35_6C,5,35_6C_5,RL,0,
3160,35_6D,5,35_6D_5,RL,0,
3169,36_1B,5,36_1B_5,RL,0,
3178,36_1D,5,36_1D_5,RL,0,
3187,36_2A,5,36_2A_5,RL,0,
3196,36_2B,5,36_2B_5,RL,0,
3205,36_2D,5,36_2D_5,RL,0,
3214,36_3B,5,36_3B_5,RL,0,
3223,36_4C,5,36_4C_5,RL,0,
3232,36_6A,5,36_6A_5,RL,0,
3241,37_1A,5,37_1A_5,RL,0,
3250,37_1C,5,37_1C_5,RL,0,
3259,37_1D,5,37_1D_5,RL,0,
3268,37_2A,5,37_2A_5,RL,0,
3277,37_3C,5,37_3C_5,RL,0,
3286,37_4B,5,37_4B_5,RL,0,
3295,37_5C,5,37_5C_5,RL,0,
3304,37_5D,5,37_5D_5,RL,0,
3313,38_1B,5,38_1B_5,RL,0,
3322,38_1C,5,38_1C_5,RL,0,
3331,38_1D,5,38_1D_5,RL,0,
3340,38_2C,5,38_2C_5,RL,0,
3349,38_2D,5,38_2D_5,RL,0,
3358,38_3B,5,38_3B_5,RL,0,
3367,38_3C,5,38_3C_5,RL,0,
3376,38_4D,5,38_4D_5,RL,0,
3385,38_5A,5,38_5A_5,RL,0,
3394,38_5B,5,38_5B_5,RL,0,
3403,38_5C,5,38_5C_5,RL,0,
3412,38_6A,5,38_6A_5,RL,0,
3421,39_1C,5,39_1C_5,RL,0,
3430,39_2B,5,39_2B_5,RL,0,
3439,39_2C,5,39_2C_5,RL,0,
3448,39_2D,5,39_2D_5,RL,0,
3457,39_5B,5,39_5B_5,RL,0,
3466,39_5D,5,39_5D_5,RL,0,
3475,39_6A,5,39_6A_5,RL,0,
3484,39_6B,5,39_6B_5,RL,0,
3493,39_6D,5,39_6D_5,RL,0,
3502,40_1A,5,40_1A_5,RL,0,
3511,40_1C,5,40_1C_5,RL,0,
3520,40_1D,5,40_1D_5,RL,0,
3529,40_2A,5,40_2A_5,RL,0,
3538,40_2B,5,40_2B_5,RL,0,
3547,40_2C,5,40_2C_5,RL,0,
3556,40_3C,5,40_3C_5,RL,0,
3565,40_4A,5,40_4A_5,RL,0,
3574,40_4D,5,40_4D_5,RL,0,
3583,40_6D,5,40_6D_5,RL,1,?
3592,41_1A,5,41_1A_5,RL,0,
3601,41_1B,5,41_1B_5,RL,0,
3610,41_1D,5,41_1D_5,RL,0,
3619,41_4A,5,41_4A_5,RL,0,
3628,41_5C,5,41_5C_5,RL,0,
3637,41_6C,5,41_6C_5,RL,0,
3646,41_6D,5,41_6D_5,RL,0,
3655,42_1A,5,42_1A_5,RL,0,
3664,42_1C,5,42_1C_5,RL,1,?
3673,42_2A,5,42_2A_5,RL,0,
3682,42_2B,5,42_2B_5,RL,0,
3691,42_3A,5,42_3A_5,RL,0,
3700,42_3B,5,42_3B_5,RL,0,
3709,42_3D,5,42_3D_5,RL,0,
3718,42_4B,5,42_4B_5,RL,0,
3727,42_4D,5,42_4D_5,RL,1,?
3736,42_5D,5,42_5D_5,RL,0,
3745,42_6A,5,42_6A_5,RL,0,
3754,42_6D,5,42_6D_5,RL,0,
3763,43_1A,5,43_1A_5,RL,0,
3772,43_1B,5,43_1B_5,RL,0,
3781,43_1C,5,43_1C_5,RL,0,
3790,43_2A,5,43_2A_5,RL,0,
3799,43_2D,5,43_2D_5,RL,0,
3808,43_3A,5,43_3A_5,RL,0,
3817,43_3B,5,43_3B_5,RL,0,
3826,43_3C,5,43_3C_5,RL,0,
3835,43_4C,5,43_4C_5,RL,0,
3844,43_4D,5,43_4D_5,RL,0,
3853,43_5B,5,43_5B_5,RL,0,
3862,43_6B,5,43_6B_5,RL,0,
3871,44_1B,5,44_1B_5,RL,0,
3880,44_1C,5,44_1C_5,RL,0,
3889,44_2B,5,44_2B_5,RL,0,
3898,44_2D,5,44_2D_5,RL,0,
3907,44_3B,5,44_3B_5,RL,0,
3916,44_3C,5,44_3C_5,RL,0,
3925,44_4A,5,44_4A_5,RL,0,
3934,44_4B,5,44_4B_5,RL,0,
3943,44_4C,5,44_4C_5,RL,0,
3952,44_5D,5,44_5D_5,RL,1,?
3961,45_1A,5,45_1A_5,RL,0,
3970,45_1B,5,45_1B_5,RL,0,
3979,45_2A,5,45_2A_5,RL,0,
3988,45_3C,5,45_3C_5,RL,0,
3997,45_4A,5,45_4A_5,RL,0,
4006,45_6B,5,45_6B_5,RL,0,
4015,45_6C,5,45_6C_5,RL,0,
4024,45_6D,5,45_6D_5,RL,0,
4033,46_1A,5,46_1A_5,RL,0,
4042,46_3B,5,46_3B_5,RL,0,
4051,46_3D,5,46_3D_5,RL,0,
4060,46_4D,5,46_4D_5,RL,0,
4069,47_1A,5,47_1A_5,RL,0,
4078,47_1C,5,47_1C_5,RL,0,
4087,47_2A,5,47_2A_5,RL,0,
4096,47_2B,5,47_2B_5,RL,0,
4105,47_4C,5,47_4C_5,RL,0,
4114,47_5B,5,47_5B_5,RL,0,
4123,47_5C,5,47_5C_5,RL,0,
4132,47_6B,5,47_6B_5,RL,0,
4141,48_2A,5,48_2A_5,RL,0,
4150,48_4A,5,48_4A_5,RL,0,
4159,48_4B,5,48_4B_5,RL,0,
4168,48_4C,5,48_4C_5,RL,0,
4177,48_4D,5,48_4D_5,RL,0,
4186,48_6A,5,48_6A_5,RL,0,
4195,48_6B,5,48_6B_5,RL,0,
4204,49_1B,5,49_1B_5,RL,0,
4213,49_1C,5,49_1C_5,RL,0,
4222,49_1D,5,49_1D_5,RL,0,
4231,49_3B,5,49_3B_5,RL,0,
4240,50_4A,5,50_4A_5,RL,0,
4249,50_4B,5,50_4B_5,RL,0,
4258,50_5C,5,50_5C_5,RL,0,
4267,50_6C,5,50_6C_5,RL,0,
4276,51_1D,5,51_1D_5,RL,0,
4285,51_3D,5,51_3D_5,RL,0,
4294,51_4B,5,51_4B_5,RL,0,
4303,51_4C,5,51_4C_5,RL,0,
4312,51_5B,5,51_5B_5,RL,0,
4321,51_6D,5,51_6D_5,RL,0,
4330,52_1A,5,52_1A_5,RL,0,
4339,52_1C,5,52_1C_5,RL,0,
4348,52_1D,5,52_1D_5,RL,0,
4357,52_2C,5,52_2C_5,RL,0,
4366,52_2D,5,52_2D_5,RL,0,
4375,52_3A,5,52_3A_5,RL,0,
4384,52_3D,5,52_3D_5,RL,0,
4393,52_4C,5,52_4C_5,RL,0,
4402,52_5B,5,52_5B_5,RL,0,
4411,52_5C,5,52_5C_5,RL,0,
4420,52_6A,5,52_6A_5,RL,0,
4429,52_6B,5,52_6B_5,RL,0,
4438,52_6D,5,52_6D_5,RL,0,
4447,53_2A,5,53_2A_5,RL,0,
4456,53_3C,5,53_3C_5,RL,0,
4465,53_4B,5,53_4B_5,RL,0,
4474,53_5B,5,53_5B_5,RL,0,
4483,53_6A,5,53_6A_5,RL,0,
4492,53_6D,5,53_6D_5,RL,0,
4501,54_2B,5,54_2B_5,RL,0,
4510,54_3D,5,54_3D_5,RL,0,
4519,54_4B,5,54_4B_5,RL,0,
4528,54_4D,5,54_4D_5,RL,0,
4537,54_5A,5,54_5A_5,RL,0,
4546,54_5B,5,54_5B_5,RL,0,
4555,54_6A,5,54_6A_5,RL,0,
4564,54_6C,5,54_6C_5,RL,0,
4573,55_1A,5,55_1A_5,RL,0,
4582,55_1B,5,55_1B_5,RL,0,
4591,55_1C,5,55_1C_5,RL,0,
4600,55_2A,5,55_2A_5,RL,0,
4609,55_3A,5,55_3A_5,RL,0,
4618,55_3C,5,55_3C_5,RL,0,
4627,55_3D,5,55_3D_5,RL,0,
4636,55_4A,5,55_4A_5,RL,0,
4645,55_4B,5,55_4B_5,RL,0,
4654,55_4C,5,55_4C_5,RL,0,
4663,55_4D,5,55_4D_5,RL,0,
4672,55_5A,5,55_5A_5,RL,0,
4681,55_5C,5,55_5C_5,RL,0,
4690,55_5D,5,55_5D_5,RL,1,?
4699,55_6B,5,55_6B_5,RL,0,
4708,55_6C,5,55_6C_5,RL,0,
4717,55_6D,5,55_6D_5,RL,1,?
4726,56_1C,5,56_1C_5,RL,0,Platte ist mit pl56_day6 beschriftet
4735,56_2D,5,56_2D_5,RL,0,
4744,56_3A,5,56_3A_5,RL,0,
4753,56_3C,5,56_3C_5,RL,0,
4762,56_4D,5,56_4D_5,RL,0,
4771,56_5A,5,56_5A_5,RL,0,
4780,56_6B,5,56_6B_5,RL,0,
4789,56_6C,5,56_6C_5,RL,0,
4798,57_4D,5,57_4D_5,RL,0,
4807,57_5B,5,57_5B_5,RL,0,
4816,57_5D,5,57_5D_5,RL,0,
4825,57_6A,5,57_6A_5,RL,0,
4834,57_6C,5,57_6C_5,RL,0,
4843,58_1A,5,58_1A_5,RL,0,
4852,58_1B,5,58_1B_5,RL,0,
4861,58_2D,5,58_2D_5,RL,0,
4870,58_3B,5,58_3B_5,RL,0,
4879,58_3C,5,58_3C_5,RL,0,
4888,58_5B,5,58_5B_5,RL,0,
4897,58_5D,5,58_5D_5,RL,0,
4906,58_6A,5,58_6A_5,RL,0,
4915,59_1D,5,59_1D_5,RL,0,
4924,59_2B,5,59_2B_5,RL,0,
4933,59_2C,5,59_2C_5,RL,0,
4942,59_5A,5,59_5A_5,RL,0,
4951,59_5D,5,59_5D_5,RL,0,
4960,60_1A,5,60_1A_5,RL,0,
4969,60_2B,5,60_2B_5,RL,0,
4978,60_2D,5,60_2D_5,RL,0,
4987,60_3A,5,60_3A_5,RL,0,
4996,60_3D,5,60_3D_5,RL,0,
5005,60_4C,5,60_4C_5,RL,0,
5014,61_1A,5,61_1A_5,RL,0,
5023,61_1B,5,61_1B_5,RL,0,
5032,61_1D,5,61_1D_5,RL,0,
5041,61_2A,5,61_2A_5,RL,0,
5050,61_2C,5,61_2C_5,RL,0,
5059,61_2D,5,61_2D_5,RL,0,
5068,61_3B,5,61_3B_5,RL,0,
5077,61_4A,5,61_4A_5,RL,0,
5086,61_4B,5,61_4B_5,RL,0,
5095,61_5B,5,61_5B_5,RL,0,
5104,61_5C,5,61_5C_5,RL,0,
5113,61_6A,5,61_6A_5,RL,0,
5122,61_6B,5,61_6B_5,RL,0,
5131,62_1A,5,62_1A_5,RL,0,
5140,62_2B,5,62_2B_5,RL,0,
5149,62_3C,5,62_3C_5,RL,1,?
5158,62_4B,5,62_4B_5,RL,0,
5167,62_4C,5,62_4C_5,RL,0,
5176,62_4D,5,62_4D_5,RL,0,
5185,62_5D,5,62_5D_5,RL,0,
5194,63_1C,5,63_1C_5,RL,0,
5203,63_3B,5,63_3B_5,RL,0,
5212,63_4A,5,63_4A_5,RL,0,
5221,63_4C,5,63_4C_5,RL,0,
5230,63_4D,5,63_4D_5,RL,0,
5239,63_5D,5,63_5D_5,RL,0,
5248,63_6A,5,63_6A_5,RL,0,
5257,63_6C,5,63_6C_5,RL,0,
5266,64_1D,5,64_1D_5,RL,0,
5275,64_2A,5,64_2A_5,RL,0,
5284,64_2D,5,64_2D_5,RL,0,
5293,64_3A,5,64_3A_5,RL,0,
5302,64_4C,5,64_4C_5,RL,0,
5311,64_5B,5,64_5B_5,RL,0,
5320,64_5D,5,64_5D_5,RL,0,
5329,65_1A,5,65_1A_5,RL,0,
5338,65_1C,5,65_1C_5,RL,0,
5347,65_2A,5,65_2A_5,RL,0,
5356,65_4A,5,65_4A_5,RL,0,
5365,65_4D,5,65_4D_5,RL,0,
5374,65_5A,5,65_5A_5,RL,1,?
5383,65_6A,5,65_6A_5,RL,0,
5392,65_6B,5,65_6B_5,RL,0,
5401,65_6C,5,65_6C_5,RL,0,
5410,66_1A,5,66_1A_5,RL,0,
5419,66_2B,5,66_2B_5,RL,0,
5428,66_2C,5,66_2C_5,RL,0,
5437,66_2D,5,66_2D_5,RL,0,
5446,66_4A,5,66_4A_5,RL,0,
5455,66_4C,5,66_4C_5,RL,0,
5464,66_5A,5,66_5A_5,RL,0,
5473,66_5B,5,66_5B_5,RL,0,
5482,66_5D,5,66_5D_5,RL,0,
5491,66_6B,5,66_6B_5,RL,0,
